iso;gebietsname;wahlbet;a_ungueltig;a_spoe;a_oevp;a_fpoe;a_gruene;a_neos;a_pilz;a_gilt;a_floe;a_kpoe;a_weisse;gewinner;spoe;oevp;fpoe;gruene;neos;pilz;gilt;floe;kpoe;weisse
61745;Sankt Kathrein am Offenegg;70.37837838;0.460829493;15.89506173;48.14814815;29.16666667;1.234567901;2.314814815;2.469135802;0.154320988;0.308641975;0.308641975;0;oevp;103;312;189;8;15;16;1;2;2;0
61746;St. Margarethen an der Raab;71.3377724;0.636402206;16.18274979;38.38599488;32.66438941;3.287788215;4.696840307;2.860802733;0.939368061;0.213492741;0.683176772;0.085397096;oevp;379;899;765;77;110;67;22;5;16;2
61748;Sinabelkirchen;71.87123947;1.004604437;14.54545455;32.85412262;43.08668076;1.479915433;3.890063425;2.241014799;0.761099366;0.422832981;0.549682875;0.169133192;fpoe;344;777;1019;35;92;53;18;10;13;4
61750;Strallegg;80.27638191;0.704225352;17.33648542;42.31678487;34.83057526;0.472813239;3.230890465;1.260835303;0.078802206;0.157604413;0.315208826;0;oevp;220;537;442;6;41;16;1;2;4;0
61751;Thannhausen;70.83123426;1.137980085;21.79856115;41.29496403;25.89928058;2.086330935;4.388489209;2.446043165;1.223021583;0.215827338;0.503597122;0.143884892;oevp;303;574;360;29;61;34;17;3;7;2
61756;Anger;73.35459553;0.830039526;22.99721004;35.79115185;32.20406536;1.95296931;3.826225588;1.913112794;0.637704265;0.11956955;0.278995616;0.278995616;oevp;577;898;808;49;96;48;16;3;7;7
61757;Birkfeld;73.38690617;0.998389694;16.36304489;39.49251789;35.68640208;1.301236174;3.545868575;1.951854262;0.780741705;0.195185426;0.52049447;0.162654522;oevp;503;1214;1097;40;109;60;24;6;16;5
61758;Fladnitz an der Teichalm;77.77017784;0.967458223;12.78863233;44.76021314;33.30373002;1.865008881;3.552397869;1.865008881;0.621669627;0.444049734;0.355239787;0.444049734;oevp;144;504;375;21;40;21;7;5;4;5
61759;Gersdorf an der Feistritz;77.25321888;1.296296296;8.536585366;45.59099437;37.61726079;1.969981238;3.189493433;2.157598499;0.375234522;0.09380863;0.281425891;0.187617261;oevp;91;486;401;21;34;23;4;1;3;2
61760;Gleisdorf;63.68099629;0.770966529;20.25772219;35.09569831;29.31589919;3.808982376;5.62819784;3.69528141;1.155959826;0.284252416;0.625355316;0.132651128;oevp;1069;1852;1547;201;297;195;61;15;33;7
61761;Gutenberg-Stenzengreith;69.01798064;0.701402806;23.51160444;32.39152371;31.18062563;4.137235116;3.531786075;3.329969728;0.908173562;0;0.908173562;0.100908174;oevp;233;321;309;41;35;33;9;0;9;1
61762;Ilztal;77.18309859;0.802919708;17.07137601;35.7615894;35.68800589;1.177336277;4.194260486;3.164091244;1.324503311;0.147167035;1.250919794;0.220750552;oevp;232;486;485;16;57;43;18;2;17;3
61763;Passail;72.68883878;0.736719659;20.5859375;42.109375;30.625;0.625;3.28125;1.5234375;0.625;0.3515625;0.2734375;0;oevp;527;1078;784;16;84;39;16;9;7;0
61764;Pischelsdorf am Kulm;71.64725458;0.928936368;16.50257853;32.30192218;40.88138772;2.015939991;4.078762307;2.437880919;0.843881857;0.046882325;0.796999531;0.093764651;fpoe;352;689;872;43;87;52;18;1;17;2
61765;Sankt Ruprecht an der Raab;71.55544887;0.57027843;15.89068826;34.37921727;36.53846154;3.137651822;5.16194332;2.90148448;1.079622132;0.20242915;0.573549258;0.134952767;fpoe;471;1019;1083;93;153;86;32;6;17;4
61766;Weiz;65.36973582;0.913087589;34.31740614;25.71672355;26.82593857;2.559726962;4.829351536;3.37883959;1.14334471;0.307167235;0.733788396;0.187713311;spoe;2011;1507;1572;150;283;198;67;18;43;11
61799;Wahlkarten - Weiz;;0.765923139;22.85714286;35.5450237;24.6310088;4.075829384;6.066350711;3.953960731;1.73324306;0.135409614;0.893703453;0.108327691;oevp;1688;2625;1819;301;448;292;128;10;66;8
62000;Murtal;79.42072911;0.752524495;32.93657651;27.82122181;29.80644604;1.3868487;3.132290677;2.810420807;0.689103949;0.263544457;0.993692215;0.159854835;spoe;15247;12879;13798;642;1450;1301;319;122;460;74
62007;Fohnsdorf;64.51810927;0.808753568;34.38848921;19.90407674;35.94724221;0.767386091;2.925659472;3.117505995;0.71942446;0.431654676;1.606714628;0.191846523;fpoe;1434;830;1499;32;122;130;30;18;67;8
62008;Gaal;72.743521;0.85995086;19.33085502;50.18587361;23.54399009;0.867410161;2.478314746;2.106567534;0.495662949;0.371747212;0.371747212;0.247831475;oevp;156;405;190;7;20;17;4;3;3;2
62010;Hohentauern;68.6440678;0;37.44855967;33.74485597;25.51440329;0.411522634;0.823045267;0.823045267;0.823045267;0;0.411522634;0;spoe;91;82;62;1;2;2;2;0;1;0
62014;Kobenz;70.71895425;0.646950092;28.74418605;34.97674419;26.23255814;2.139534884;4.465116279;2.511627907;0.186046512;0;0.465116279;0.279069767;oevp;309;376;282;23;48;27;2;0;5;3
62021;Pusterwald;69.23076923;1.851851852;20.75471698;51.69811321;25.66037736;0;1.132075472;0.754716981;0;0;0;0;oevp;55;137;68;0;3;2;0;0;0;0
62026;Sankt Georgen ob Judenburg;66.90042076;0.838574423;31.92389006;37.20930233;21.98731501;1.691331924;3.594080338;2.114164905;0.634249471;0.21141649;0.634249471;0;oevp;151;176;104;8;17;10;3;1;3;0
62032;Sankt Peter ob Judenburg;71.73913043;0.303030303;20.06079027;43.46504559;27.05167173;1.671732523;2.431610942;4.407294833;0.455927052;0.151975684;0.151975684;0.151975684;oevp;132;286;178;11;16;29;3;1;1;1
62034;Seckau;73.73447947;0.388601036;22.62678804;49.41482445;21.0663199;1.170351105;2.990897269;2.080624187;0.130039012;0;0.520156047;0;oevp;174;380;162;9;23;16;1;0;4;0
62036;Unzmarkt-Frauenburg;64.9867374;1.904761905;28.57142857;31.9001387;31.06796117;1.386962552;4.299583911;1.664355062;0.27739251;0.138696255;0.693481276;0;oevp;206;230;224;10;31;12;2;1;5;0
62038;Zeltweg;63.76913602;0.745033113;35.52960801;18.48762858;36.72504865;1.084236864;2.557686961;2.863497359;0.973033083;0.305810398;1.251042535;0.222407562;fpoe;1278;665;1321;39;92;103;35;11;45;8
62039;Lobmingtal;67.04394141;1.191658391;27.63819095;32.56281407;31.65829146;1.206030151;3.417085427;1.708542714;0.502512563;0.603015075;0.301507538;0.40201005;oevp;275;324;315;12;34;17;5;6;3;4
62040;Judenburg;60.09297773;0.85504886;35.13347023;22.07392197;33.67556468;1.375770021;2.73100616;2.813141684;0.800821355;0.205338809;1.006160164;0.184804928;spoe;1711;1075;1640;67;133;137;39;10;49;9
62041;Knittelfeld;61.34969325;0.596491228;40.91069538;17.08436287;32.72149665;1.058948112;2.435580657;3.018002118;0.635368867;0.352982704;1.694316978;0.088245676;spoe;2318;968;1854;60;138;171;36;20;96;5
62042;Obdach;69.43135407;0.769230769;22.07022344;41.4500684;29.36616507;0.683994528;2.963976288;2.097583219;0.410396717;0.455996352;0.501595987;0;oevp;484;909;644;15;65;46;9;10;11;0
62043;Pöls-Oberkurzheim;64.58333333;0.608642727;36.80342927;25.78077159;29.57746479;1.347213717;3.061849357;1.653398653;0.612369871;0.551132884;0.42865891;0.183710961;spoe;601;421;483;22;50;27;10;9;7;3
62044;Pölstal;68.12036633;0.576184379;26.14294913;35.54410818;31.48744366;1.159047006;3.412749517;1.352221507;0.386349002;0.128783001;0.386349002;0;oevp;406;552;489;18;53;21;6;2;6;0
62045;Sankt Marein-Feistritz;72.22222222;0.518582541;27.28062554;32.14596003;29.80017376;1.563857515;4.604691573;3.12771503;0.608166811;0.347523892;0.434404865;0.086880973;oevp;314;370;343;18;53;36;7;4;5;1
62046;Sankt Margarethen bei Knittelfeld;71.19469027;0.559353636;30;36.25;26.5;1;2.25;2.6875;0.5;0.1875;0.375;0.25;oevp;480;580;424;16;36;43;8;3;6;4
62047;Spielberg;70.71672355;1.093951094;38.12621991;23.71502928;29.37540664;1.171112557;2.797657775;2.830188679;0.650618087;0.357839948;0.910865322;0.065061809;spoe;1172;729;903;36;86;87;20;11;28;2
62048;Weißkirchen in Steiermark;68.39784419;1.217765043;24.98187092;37.16461204;29.36910805;1.124002901;3.045685279;2.46555475;0.652646846;0.217548949;0.688905004;0.290065265;oevp;689;1025;810;31;84;68;18;6;19;8
62099;Wahlkarten - Murtal;;0.50855867;35.04550555;29.41029797;22.47849395;2.580725595;4.288742052;3.740182022;0.984914599;0.07480364;1.196858247;0.199476375;spoe;2811;2359;1803;207;344;300;79;6;96;16
62100;Bruck-Mürzzuschlag;79.28551889;0.810815049;34.30098346;24.32881131;30.05407457;1.625399235;3.356734023;4.090377257;0.875944724;0.235588021;0.985042532;0.147044872;spoe;21694;15387;19008;1028;2123;2587;554;149;623;93
62105;Breitenau am Hochlantsch;66.32443532;1.444788442;36.96335079;33.5078534;24.60732984;0.104712042;2.094240838;1.256544503;0.314136126;0.628272251;0.418848168;0.104712042;spoe;353;320;235;1;20;12;3;6;4;1
62115;Krieglach;66.41991925;0.709219858;28.43537415;27.10884354;33.02721088;1.836734694;4.081632653;3.43537415;1.292517007;0.034013605;0.646258503;0.102040816;fpoe;836;797;971;54;120;101;38;1;19;3
62116;Langenwang;64.40626884;1.076275152;22.75307474;34.20056764;32.49763482;1.182592242;4.351939451;2.885525071;0.898770104;0.094607379;0.946073794;0.189214759;oevp;481;723;687;25;92;61;19;2;20;4
62125;Pernegg an der Mur;72.11093991;0.925925926;31.05679367;27.96549245;31.27246585;1.437814522;2.731847592;3.882099209;0.35945363;0.718907261;0.431344357;0.143781452;fpoe;432;389;435;20;38;54;5;10;6;2
62128;Sankt Lorenzen im Mürztal;66.20006828;0.618875709;28.64556305;26.10275039;31.70731707;1.504929943;5.345096004;5.13751946;0.830306175;0.103788272;0.570835496;0.051894136;fpoe;552;503;611;29;103;99;16;2;11;1
62131;Spital am Semmering;69.74723539;0.566251416;28.24601367;31.09339408;32.34624146;1.480637813;2.164009112;2.961275626;0.911161731;0.227790433;0.569476082;0;fpoe;248;273;284;13;19;26;8;2;5;0
62132;Stanz im Mürztal;67.23460026;0.974658869;33.46456693;30.11811024;28.44488189;1.279527559;2.165354331;2.854330709;0.393700787;0.393700787;0.590551181;0.295275591;spoe;340;306;289;13;22;29;4;4;6;3
62135;Turnau;76.6173032;0.915564598;32.23819302;29.77412731;29.97946612;1.026694045;2.874743326;2.566735113;0.410677618;0.308008214;0.616016427;0.205338809;spoe;314;290;292;10;28;25;4;3;6;2
62138;Aflenz;69.98521439;0.704225352;28.72340426;33.26241135;26.87943262;2.127659574;3.687943262;3.333333333;1.134751773;0.283687943;0.283687943;0.283687943;oevp;405;469;379;30;52;47;16;4;4;4
62139;Bruck an der Mur;64.51285257;0.932542086;34.19315403;22.37163814;30.84352078;1.919315403;3.777506112;4.462102689;0.806845966;0.256723716;1.234718826;0.134474328;spoe;2797;1830;2523;157;309;365;66;21;101;11
62140;Kapfenberg;61.10030073;0.675545262;37.19393704;17.64477264;34.63855422;1.107656432;2.623396813;4.566653712;0.689856199;0.272055966;1.136805286;0.126311698;spoe;3828;1816;3565;114;270;470;71;28;117;13
62141;Kindberg;65.2387134;0.818041123;36.71422202;25.07802051;27.90905038;1.203744984;3.47748551;3.544360232;0.780205082;0.222915738;0.936246099;0.133749443;spoe;1647;1125;1252;54;156;159;35;10;42;6
62142;Mariazell;65.30868066;1.103646833;29.88840369;31.78068899;29.30616206;1.358563804;3.299369238;3.250849102;0.291120815;0.242600679;0.485201359;0.097040272;oevp;616;655;604;28;68;67;6;5;10;2
62143;Mürzzuschlag;61.31118624;1.030927835;38.61434109;18.96802326;30.88662791;1.623062016;2.640503876;3.779069767;1.477713178;0.218023256;1.71996124;0.072674419;spoe;1594;783;1275;67;109;156;61;9;71;3
62144;Neuberg an der Mürz;67.04172527;0.41958042;28.93258427;28.51123596;34.26966292;0.912921348;2.738764045;2.457865169;1.404494382;0.421348315;0.280898876;0.070224719;fpoe;412;406;488;13;39;35;20;6;4;1
62145;Sankt Barbara im Mürztal;64.42680776;1.012866137;37.30641593;21.01769912;32.07964602;0.80199115;2.82079646;3.456858407;0.636061947;0.497787611;1.10619469;0.276548673;spoe;1349;760;1160;29;102;125;23;18;40;10
62146;Sankt Marein im Mürztal;70.14218009;0.540540541;31.58967391;23.36956522;35.46195652;0.883152174;3.736413043;3.192934783;0.679347826;0.339673913;0.611413043;0.135869565;fpoe;465;344;522;13;55;47;10;5;9;2
62147;Thörl;66.54947263;0.905660377;37.1667936;21.47753237;31.75932978;1.294744859;2.665651181;3.731911653;1.294744859;0.076161462;0.380807312;0.152322925;spoe;488;282;417;17;35;49;17;1;5;2
62148;Tragöß - Sankt Katharein;68.87376238;1.078167116;28.79200727;29.97275204;31.42597639;0.272479564;2.452316076;6.267029973;0.090826521;0.181653043;0.272479564;0.272479564;fpoe;317;330;346;3;27;69;1;2;3;3
62199;Wahlkarten - Bruck-Mürzzuschlag;;0.644163875;36.47994467;25.81258645;23.10684647;2.921853389;3.967842324;5.108921162;1.132434302;0.086445367;1.210235131;0.172890733;spoe;4220;2986;2673;338;459;591;131;10;140;20
62200;Hartberg-Fürstenfeld;83.04467095;0.986123031;16.64486165;39.77072022;33.96022764;1.851246157;3.776084255;2.421992543;0.740825538;0.278013999;0.403937987;0.152090011;oevp;10178;24319;20766;1132;2309;1481;453;170;247;93
62202;Bad Blumau;73.64760433;1.049317943;8.377518558;39.66065748;41.46341463;1.696712619;4.029692471;3.605514316;0.636267232;0.212089077;0.212089077;0.106044539;fpoe;79;374;391;16;38;34;6;2;2;1
62205;Buch-St. Magdalena;74.39692982;0.368459838;14.34911243;39.34911243;38.01775148;1.479289941;3.698224852;1.849112426;0.591715976;0.295857988;0.295857988;0.073964497;oevp;194;532;514;20;50;25;8;4;4;1
62206;Burgau;70.93023256;1.31147541;24.58471761;39.53488372;27.57475083;0.830564784;2.990033223;3.488372093;0.332225914;0.332225914;0.332225914;0;oevp;148;238;166;5;18;21;2;2;2;0
62209;Ebersdorf;77.9047619;1.222493888;9.158415842;41.58415842;43.06930693;0.618811881;2.846534653;1.98019802;0.123762376;0;0.371287129;0.247524752;fpoe;74;336;348;5;23;16;1;0;3;2
62211;Friedberg;72.82407407;1.462174189;26.12903226;32.96774194;30.4516129;2.129032258;4;3.161290323;0.709677419;0.193548387;0.258064516;0;oevp;405;511;472;33;62;49;11;3;4;0
62214;Greinbach;79.29395791;1.455479452;12.33709818;40.83405734;41.09470026;0.955690704;2.780191138;1.303214596;0.521285838;0;0.173761946;0;fpoe;142;470;473;11;32;15;6;0;2;0
62216;Großsteinbach;77.00381679;1.734820322;11.34930643;44.13619168;34.67843632;2.395964691;3.656998739;2.395964691;0.126103405;0.630517024;0.378310214;0.25220681;oevp;90;350;275;19;29;19;1;5;3;2
62219;Hartberg;65.24714829;1.048951049;17.55005889;38.01531213;32.00824499;3.209658422;4.740871614;2.974087161;0.618374558;0.294464075;0.382803298;0.206124853;oevp;596;1291;1087;109;161;101;21;10;13;7
62220;Hartberg Umgebung;76.8873403;0.755287009;9.132420091;49.6194825;31.81126332;2.054794521;4.642313546;2.359208524;0.228310502;0;0.076103501;0.076103501;oevp;120;652;418;27;61;31;3;0;1;1
62226;Lafnitz;81.80212014;1.295896328;24.07002188;30.41575492;37.41794311;1.312910284;3.610503282;0.984682713;0.765864333;0.437636761;0.875273523;0.10940919;fpoe;220;278;342;12;33;9;7;4;8;1
62232;Ottendorf an der Rittschein;69.22492401;0.987925357;12.41685144;40.35476718;40.02217295;1.441241685;1.99556541;1.441241685;1.441241685;0.44345898;0.332594235;0.110864745;oevp;112;364;361;13;18;13;13;4;3;1
62233;Pinggau;71.72226532;0.865332612;17.73049645;40.42553191;33.55155483;0.654664484;3.818876159;2.127659574;1.0365521;0.109110747;0.272776869;0.272776869;oevp;325;741;615;12;70;39;19;2;5;5
62235;Pöllauberg;80.05747126;0.933237617;14.27536232;46.15942029;33.04347826;0.652173913;2.68115942;1.739130435;0.652173913;0.289855072;0.507246377;0;oevp;197;637;456;9;37;24;9;4;7;0
62242;Sankt Jakob im Walde;78.52193995;0.588235294;16.56804734;48.52071006;29.8816568;0.591715976;2.958579882;0.591715976;0.295857988;0.295857988;0.295857988;0;oevp;112;328;202;4;20;4;2;2;2;0
62244;Sankt Johann in der Haide;71.04072398;1.114649682;20.77294686;31.07890499;40.01610306;1.771336554;3.140096618;1.93236715;0.241545894;0.724637681;0.161030596;0.161030596;fpoe;258;386;497;22;39;24;3;9;2;2
62245;Sankt Lorenzen am Wechsel;78.38050314;2.106318957;17.00819672;43.95491803;31.45491803;1.639344262;2.663934426;1.639344262;1.024590164;0.307377049;0.204918033;0.102459016;oevp;166;429;307;16;26;16;10;3;2;1
62247;Schäffern;82.14607755;1.866081229;10.62639821;48.43400447;34.56375839;1.118568233;3.579418345;1.006711409;0.33557047;0.111856823;0.223713647;0;oevp;95;433;309;10;32;9;3;1;2;0
62252;Söchau;72.75747508;0.913242009;17.28110599;38.3640553;33.75576037;2.188940092;2.880184332;3.341013825;1.267281106;0.576036866;0.34562212;0;oevp;150;333;293;19;25;29;11;5;3;0
62256;Stubenberg;69.93355482;1.108471892;17.37389912;38.5908727;32.5060048;2.081665332;4.003202562;2.481985588;0.880704564;0.64051241;1.361088871;0.080064051;oevp;217;482;406;26;50;31;11;8;17;1
62262;Wenigzell;78.65853659;0.996677741;12.9753915;54.8098434;25.27964206;1.342281879;3.579418345;1.118568233;0.559284116;0.33557047;0;0;oevp;116;490;226;12;32;10;5;3;0;0
62264;Bad Waltersdorf;74.83850129;0.906344411;13.1097561;41.28919861;36.8902439;1.829268293;3.222996516;2.308362369;0.43554007;0.522648084;0.217770035;0.174216028;oevp;301;948;847;42;74;53;10;12;5;4
62265;Dechantskirchen;76.77004096;1.37195122;23.95672334;38.33075734;29.21174652;1.004636785;3.632148377;2.627511592;0.772797527;0.154559505;0.231839258;0.077279753;oevp;310;496;378;13;47;34;10;2;3;1
62266;Feistritztal;74.29837518;0.994035785;18.60776439;31.99464525;40.09370817;1.673360107;3.413654618;2.744310576;0.669344043;0.200803213;0.401606426;0.200803213;fpoe;278;478;599;25;51;41;10;3;6;3
62267;Fürstenfeld;67.01525054;0.996965756;18.25744308;38.66024518;31.58931699;2.386164623;4.26882662;2.999124343;0.700525394;0.437828371;0.481611208;0.218914186;oevp;834;1766;1443;109;195;137;32;20;22;10
62268;Grafendorf bei Hartberg;75.53816047;1.03626943;12.35602094;42.35602094;36.91099476;1.623036649;3.298429319;1.937172775;0.680628272;0.418848168;0.366492147;0.052356021;oevp;236;809;705;31;63;37;13;8;7;1
62269;Großwilfersdorf;68.75746714;1.12945265;12.12653779;46.13356766;31.28295255;1.318101933;4.569420035;2.548330404;1.493848858;0.087873462;0.351493849;0.087873462;oevp;138;525;356;15;52;29;17;1;4;1
62270;Hartl;77.72828508;0.931232092;9.544468547;40.34707158;43.23933478;1.446131598;2.169197397;1.373825018;1.084598698;0.07230658;0.433839479;0.28922632;fpoe;132;558;598;20;30;19;15;1;6;4
62271;Ilz;72.55029202;1.02862254;13.10438319;36.60189788;37.68639855;2.214188884;3.976502485;3.705377316;1.355625847;0.542250339;0.542250339;0.271125169;fpoe;290;810;834;49;88;82;30;12;12;6
62272;Kaindorf;72.16364403;0.701344243;12.53678634;41.3184226;36.433196;1.883460859;4.178928782;2.354326074;0.706297822;0.058858152;0.412007063;0.117716304;oevp;213;702;619;32;71;40;12;1;7;2
62273;Loipersdorf bei Fürstenfeld;68.2021753;1.031894934;8.720379147;41.80094787;41.32701422;2.085308057;2.464454976;2.274881517;0.663507109;0.09478673;0.473933649;0.09478673;oevp;92;441;436;22;26;24;7;1;5;1
62274;Neudau;68.15165877;1.390820584;36.38928068;28.91396333;25.81100141;0.705218618;3.244005642;3.385049365;0.564174894;0.141043724;0.705218618;0.141043724;spoe;258;205;183;5;23;24;4;1;5;1
62275;Pöllau;73.99380805;0.679916318;20.95839916;38.49394418;33.38599263;0.84254871;3.291205898;1.948393892;0.421274355;0.236966825;0.342285413;0.078988942;oevp;796;1462;1268;32;125;74;16;9;13;3
62276;Rohr bei Hartberg;74.58745875;0.663716814;21.38084633;36.97104677;34.74387528;1.113585746;2.561247216;2.338530067;0.111358575;0.222717149;0.445434298;0.111358575;oevp;192;332;312;10;23;21;1;2;4;1
62277;Rohrbach an der Lafnitz;75.79928952;1.230228471;24.91103203;30.84223013;37.12930012;0.59311981;2.728351127;1.897983393;0.948991696;0.415183867;0.355871886;0.177935943;fpoe;420;520;626;10;46;32;16;7;6;3
62278;Vorau;77.33866933;1.002587322;11.2054884;44.20124142;37.14472395;0.653381248;3.658934989;1.862136557;0.392028749;0.424697811;0.294021562;0.163345312;oevp;343;1353;1137;20;112;57;12;13;9;5
62279;Waldbach-Mönichwald;76.7261443;0.910010111;15;46.93877551;29.89795918;1.530612245;3.775510204;1.836734694;0.612244898;0;0.204081633;0.204081633;oevp;147;460;293;15;37;18;6;0;2;2
62299;Wahlkarten - Hartberg-Fürstenfeld;;0.604977313;19.11744363;38.71904828;27.30668142;3.900954489;5.394937059;3.319961267;1.244985475;0.082999032;0.63632591;0.276663439;oevp;1382;2799;1974;282;390;240;90;6;46;20
62300;Südoststeiermark;80.46595742;0.865626043;15.54374779;41.25929862;33.89302161;1.725115126;3.701735742;2.190931633;0.758058803;0.279844137;0.455189515;0.193057032;oevp;8776;23295;19136;974;2090;1237;428;158;257;109
62311;Edelsbach bei Feldbach;77.25204732;0.942285041;18.43043995;40.1902497;31.03448276;2.021403092;3.329369798;1.664684899;1.426872771;0.951248514;0.832342449;0.118906064;oevp;155;338;261;17;28;14;12;8;7;1
62314;Eichkögl;72.02268431;1.181102362;14.47543161;36.12217795;39.30942895;1.859229748;3.452855246;3.320053121;0.664010624;0.26560425;0.398406375;0.132802125;fpoe;109;272;296;14;26;25;5;2;3;1
62326;Halbenrain;65.19114688;1.95473251;10.80797482;45.54039874;34.20776495;1.364113326;4.302203568;2.098635887;0.629590766;0.524658972;0.419727177;0.104931794;oevp;103;434;326;13;41;20;6;5;4;1
62330;Jagerberg;72.80513919;1.666666667;10.76769691;46.06181456;37.48753739;0.697906281;2.991026919;1.09670987;0.598205384;0.199401795;0;0.099700897;oevp;108;462;376;7;30;11;6;2;0;1
62332;Kapfenstein;72.33384853;0.106837607;15.50802139;40.21390374;37.64705882;0.855614973;2.245989305;2.032085561;0.748663102;0.320855615;0.427807487;0;oevp;145;376;352;8;21;19;7;3;4;0
62335;Klöch;68.10344828;1.547116737;11;57.85714286;23.71428571;0.857142857;3.857142857;1.571428571;0.857142857;0;0.285714286;0;oevp;77;405;166;6;27;11;6;0;2;0
62343;Mettersdorf am Saßbach;69.44444444;1.066666667;16.44204852;45.82210243;31.67115903;1.078167116;2.425876011;1.617250674;0.943396226;0;0;0;oevp;122;340;235;8;18;12;7;0;0;0
62347;Murfeld;68.10218978;1.500535906;17.73667029;41.24047878;35.79978237;0.544069641;2.611534276;1.523394995;0.217627856;0;0.217627856;0.108813928;oevp;163;379;329;5;24;14;2;0;2;1
62368;Tieschen;69.37269373;1.196808511;19.65006729;39.03095559;33.512786;0.538358008;3.36473755;1.615074024;0.538358008;0.134589502;1.211305518;0.403768506;oevp;146;290;249;4;25;12;4;1;9;3
62372;Unterlamm;69.67984934;0.540540541;8.016304348;47.01086957;41.16847826;0.27173913;1.766304348;0.815217391;0.679347826;0;0.27173913;0;oevp;59;346;303;2;13;6;5;0;2;0
62375;Bad Gleichenberg;62.65482589;0.895188363;19.00639819;35.94279262;36.16861122;1.354911554;3.876552503;2.521640948;0.451637185;0.150545728;0.414000753;0.112909296;fpoe;505;955;961;36;103;67;12;4;11;3
62376;Bad Radkersburg;61.84469846;0.764818356;19.39627489;43.03147078;27.74566474;1.862556198;4.688503532;2.055234425;0.706486834;0.064226076;0.321130379;0.128452152;oevp;302;670;432;29;73;32;11;1;5;2
62377;Deutsch Goritz;69.77491961;1.474654378;14.31244153;43.03086997;33.1150608;2.712815716;2.712815716;2.151543499;0.654817587;0.467726848;0.561272217;0.280636109;oevp;153;460;354;29;29;23;7;5;6;3
62378;Fehring;68.61518195;0.695944324;19.38134364;35.76607057;35.86273562;1.42580957;3.769937168;2.561623973;0.579990333;0.289995167;0.241662639;0.120831319;fpoe;802;1480;1484;59;156;106;24;12;10;5
62379;Feldbach;67.96041141;0.642490006;18.85328352;37.92211525;33.28064377;1.853714614;4.095416008;2.256071275;0.761603679;0.301767495;0.502945826;0.172438569;oevp;1312;2639;2316;129;285;157;53;21;35;12
62380;Gnas;74.49400668;1.318913216;9.836941994;44.34643144;37.36968725;1.25634857;3.715584068;1.924619086;0.481154771;0.347500668;0.374231489;0.347500668;oevp;368;1659;1398;47;139;72;18;13;14;13
62381;Kirchbach-Zerlach;73.54979934;1.140873016;11.6407426;43.40190667;34.47064727;1.354741596;4.264927245;2.458605118;1.354741596;0.050175615;0.602107376;0.401404917;oevp;232;865;687;27;85;49;27;1;12;8
62382;Kirchberg an der Raab;70.13165112;0.782166601;15.68782026;35.39613717;40.2049665;1.024832479;3.192747339;2.325581395;0.867165944;0.630666141;0.433582972;0.236499803;fpoe;398;898;1020;26;81;59;22;16;11;6
62383;Mureck;64.79697178;0.849707913;20.03213712;37.49330477;32.99410819;2.142474558;2.892340653;2.356722014;0.696304231;0.803427959;0.482056776;0.107123728;oevp;374;700;616;40;54;44;13;15;9;2
62384;Paldau;72.46994959;0.588550027;16.84607104;38.48223897;37.02906351;1.130247578;2.906350915;1.82992465;0.699677072;0.430570506;0.430570506;0.215285253;oevp;313;715;688;21;54;34;13;8;8;4
62385;Pirching am Traubenberg;69.38188788;0.276243094;10.38781163;43.42105263;37.18836565;1.800554017;3.047091413;1.454293629;2.008310249;0;0.415512465;0.27700831;oevp;150;627;537;26;44;21;29;0;6;4
62386;Riegersburg;69.22330097;0.771388499;14.27561837;43.07420495;33.28621908;1.342756184;3.886925795;2.473498233;0.706713781;0.35335689;0.459363958;0.141342756;oevp;404;1219;942;38;110;70;20;10;13;4
62387;Sankt Anna am Aigen;72.39173228;0.679809653;9.924709103;48.45995893;35.31827515;1.232032854;2.19028063;1.848049281;0.410677618;0.342231348;0.136892539;0.136892539;oevp;145;708;516;18;32;27;6;5;2;2
62388;Sankt Peter am Ottersbach;68.3044704;0.766509434;12.95306001;42.42424242;37.13606655;1.307189542;3.03030303;1.485442662;1.069518717;0.237670826;0.237670826;0.118835413;oevp;218;714;625;22;51;25;18;4;4;2
62389;Sankt Stefan im Rosental;72.29463474;0.922431866;13.71138383;43.75793483;35.54803216;1.523487093;2.623783326;1.396529835;0.465509945;0.169276344;0.465509945;0.338552687;oevp;324;1034;840;36;62;33;11;4;11;8
62390;Straden;72.03002611;1.359311282;13.0914102;43.59209922;35.7372531;1.791456132;3.307303629;1.469912724;0.229673863;0.321543408;0.229673863;0.229673863;oevp;285;949;778;39;72;32;5;7;5;5
62399;Wahlkarten - Südoststeiermark;;0.586211291;16.71580567;43.08421997;26.26586335;3.435456993;5.217279836;3.102166389;1.012690681;0.141007563;0.794769901;0.230739649;oevp;1304;3361;2049;268;407;242;79;11;62;18
70000;Tirol;76.39491379;0.841381205;20.81804084;38.42575263;24.94032891;4.464272693;5.720889986;3.827213907;0.801853085;0.17719033;0.605704119;0.218753494;oevp;85650;158092;102610;18367;23537;15746;3299;729;2492;900
70099;Wahlkarten - Tirol;;100;;;;;;;;;;;spoe;0;0;0;0;0;0;0;0;0;0
7A000;Innsbruck;76.18360863;0.832643161;28.31491507;26.67591308;20.81189507;8.002624789;7.623819963;6.050437713;0.893323192;0.186419698;1.228878648;0.211772777;spoe;18986;17887;13955;5366;5112;4057;599;125;824;142
